ACCIDENT_DATE,ACCIDENT_NO,ACCIDENT_TIME,ACCIDENT_TYPE,ALCOHOLTIME,ALCOHOL_RELATED,BICYCLIST,DAY_OF_WEEK,DCA_CODE,DEG_URBAN_ALL,DEG_URBAN_NAME,DRIVER,FATALITY,FEMALES,HEAVYVEHICLE,HIT_RUN_FLAG,INJ_OR_FATAL,LATITUDE,LGA_NAME,LGA_NAME_ALL,LIGHT_CONDITION,LONGITUDE,MALES,MOTORCYCLE,MOTORIST,NODE_TYPE,NONINJURED,NO_OF_VEHICLES,Number of Records,OBJECTID,OLD_DRIVER,OLD_PEDESTRIAN,OTHERINJURY,PASSENGERVEHICLE,PASSENGER,PEDESTRIAN,PED_CYCLIST_13_18,PED_CYCLIST_5_12,PILLION,POLICE_ATTEND,PUBLICVEHICLE,REGION_NAME,REGION_NAME_ALL,RMA,RMA_ALL,ROAD_GEOMETRY,RUN_OFFROAD,SERIOUSINJURY,SEVERITY,SPEED_ZONE,SRNS,SRNS_ALL,STAT_DIV_NAME,TOTAL_PERSONS,UNKNOWN,UNLICENCSED,YOUNG_DRIVER
26/3/18,T20180005727,07.05.00,Struck Pedestrian,No,No,0,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.86273,KNOX,KNOX,Dusk/Dawn,145.28561,1,0,0,Non-Intersection,1,1,1,3466329,0,1,1,0,0,1,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,1
26/3/18,T20180005732,13.30.00,Collision with vehicle,No,No,0,Monday,HEAD ON (NOT OVERTAKING),MELB_URBAN,MELB_URBAN,3,0,0,0,No,2,-37.80308,MELBOURNE,MELBOURNE,Day,144.92906,2,0,0,Non-Intersection,2,3,1,3466330,0,0,2,3,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,T intersection,No,0,Other injury accident,70 km/hr,,,Metro,4,0,0,0
26/3/18,T20180005742,15.40.00,Collision with vehicle,No,No,0,Monday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-38.10568,FRANKSTON,FRANKSTON,Day,145.2231,1,0,0,Non-Intersection,0,2,1,3466332,0,0,2,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,80 km/hr,,,Metro,2,0,0,1
26/3/18,T20180005746,15.30.00,Struck Pedestrian,No,No,0,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,1,0,1,0,No,1,-38.08723,GEELONG,GEELONG,Day,144.36007,1,0,0,Non-Intersection,1,1,1,3466334,0,0,0,1,0,1,1,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Local Road,Local Road,Not at intersection,No,1,Serious injury accident,50 km/hr,,,Country,2,0,0,0
26/3/18,T20180005750,18.22.00,Collision with vehicle,Yes,No,0,Monday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-37.89621,MONASH,MONASH,Day,145.14386,3,0,0,Intersection,2,2,1,3466335,0,0,1,2,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,1,Serious injury accident,70 km/hr,,,Metro,4,0,0,1
26/3/18,T20180005752,19.00.00,Collision with vehicle,Yes,No,0,Sunday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,3,0,1,0,No,1,-38.03961,CASEY,CASEY,Dusk/Dawn,145.36034,2,0,0,Intersection,2,3,1,3466336,0,0,1,3,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,80 km/hr,C,C,Metro,3,0,0,1
26/3/18,T20180005753,16.25.00,Collision with vehicle,No,No,0,Monday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.89916,WYNDHAM,WYNDHAM,Day,144.74394,0,0,0,Intersection,1,2,1,3466337,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,70 km/hr,,,Metro,2,0,0,1
26/3/18,T20180005756,05.35.00,Collision with vehicle,Yes,No,0,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,0,0,No,1,-38.07766,CASEY,"FRANKSTON,CASEY,DANDENONG",Dark Street lights on,145.23945,2,0,0,Intersection,1,2,1,3466338,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,"Arterial Highway,Arterial Other",Cross intersection,No,0,Other injury accident,60 km/hr,M,M,Metro,2,0,0,0
31/3/18,T20180006141,15.35.00,Collision with vehicle,Yes,No,0,Saturday,RIGHT NEAR (INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,2,0,No,2,-38.20046,MORNINGTON PENINSULA,MORNINGTON PENINSULA,Day,145.12783,1,0,0,Non-Intersection,1,2,1,3466341,1,0,2,2,1,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,T intersection,No,0,Other injury accident,80 km/hr,C,C,Metro,3,0,0,0
31/3/18,T20180006143,13.56.00,Collision with vehicle,No,No,0,Friday,RIGHT THROUGH,SMALL_CITIES,SMALL_CITIES,1,0,1,0,No,1,-37.68635,MELTON,MELTON,Day,144.56779,1,1,1,Intersection,1,2,1,3466342,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,,,Not at intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
31/3/18,T20180006144,14.30.00,Collision with vehicle,Yes,No,0,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),RURAL_VICTORIA,RURAL_VICTORIA,2,0,4,0,No,2,-38.44756,MOYNE,MOYNE,Day,142.75404,5,0,0,Intersection,7,2,1,3466343,0,0,2,2,7,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,100 km/hr,,,Country,9,0,0,0
31/3/18,T20180006147,16.51.00,Collision with vehicle,Yes,No,1,Saturday,HEAD ON (NOT OVERTAKING),RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-38.40292,MORNINGTON PENINSULA,MORNINGTON PENINSULA,Day,145.00737,1,0,0,Non-Intersection,1,2,1,3466344,0,0,1,1,0,0,1,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
31/3/18,T20180006148,15.30.00,Collision with vehicle,Yes,No,0,Saturday,RIGHT THROUGH,RURAL_VICTORIA,RURAL_VICTORIA,2,0,4,0,No,3,-38.05953,CARDINIA,CARDINIA,Day,145.438,0,0,0,Intersection,1,2,1,3466345,0,0,0,2,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,T intersection,No,3,Serious injury accident,50 km/hr,,,Metro,4,0,0,2
31/3/18,T20180006149,15.00.00,Collision with a fixed object,Yes,No,0,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-37.80808,WYNDHAM,WYNDHAM,Day,144.58978,1,0,0,Non-Intersection,0,1,1,3466346,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,T intersection,Yes,1,Serious injury accident,80 km/hr,,,Metro,1,0,0,1
31/3/18,T20180006152,15.15.00,Collision with vehicle,No,No,0,Friday,HEAD ON (NOT OVERTAKING),SMALL_TOWNS,SMALL_TOWNS,1,0,0,0,No,1,-38.35104,MORNINGTON PENINSULA,MORNINGTON PENINSULA,Day,144.95117,2,1,1,Non-Intersection,1,2,1,3466347,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,Not known,C,C,Metro,2,0,0,0
31/3/18,T20180006155,18.40.00,Collision with vehicle,Yes,No,1,Saturday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,1,0,2,0,No,2,-37.89174,BAYSIDE,"PORT PHILLIP,BAYSIDE",Dusk/Dawn,144.99067,0,0,0,Intersection,0,2,1,3466348,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,"METROPOLITAN NORTH WEST REGION,METROPOLITAN SOUTH EAST REGION",Arterial Other,"Arterial Other,Local Road",Cross intersection,No,2,Serious injury accident,60 km/hr,,,Metro,2,0,0,0
31/3/18,T20180006159,18.35.00,Collision with vehicle,Yes,No,0,Friday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,3,0,No,2,-38.00329,CASEY,"DANDENONG,CASEY",Dusk/Dawn,145.24912,1,0,0,Intersection,2,2,1,3466350,0,0,2,1,2,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,"Arterial Highway,Local Road",Cross intersection,No,0,Other injury accident,80 km/hr,,,Metro,4,0,0,0
31/3/18,T20180006160,16.15.00,Collision with vehicle,Yes,No,0,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,2,0,1,0,No,2,-37.86296,PORT PHILLIP,PORT PHILLIP,Day,145.00341,2,0,0,Intersection,1,2,1,3466351,0,0,2,2,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,40 km/hr,,,Metro,3,0,1,0
31/3/18,T20180006161,14.50.00,Collision with vehicle,Yes,No,0,Saturday,HEAD ON (NOT OVERTAKING),RURAL_VICTORIA,RURAL_VICTORIA,1,1,1,0,No,1,-37.5237,MURRINDINDI,"MURRINDINDI,MURRINDINDI",Day,145.80231,2,1,1,Non-Intersection,2,2,1,3466352,0,0,0,1,1,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Fatal accident,100 km/hr,C,C,Country,3,0,0,0
5/4/18,T20180006571,17.10.00,No collision and no object struck,No,No,1,Thursday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),MELB_URBAN,MELB_URBAN,0,0,1,0,No,1,-37.83373,MELBOURNE,MELBOURNE,Day,144.98379,0,0,0,Non-Intersection,0,1,1,3466353,0,0,1,0,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,40 km/hr,,,Metro,1,0,0,0
6/4/18,T20180006572,16.45.00,Collision with vehicle,Yes,No,1,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),"MELBOURNE_CBD,MELB_URBAN",MELBOURNE_CBD,1,0,2,0,No,1,-37.81961,MELBOURNE,MELBOURNE,Day,144.96002,2,0,0,Intersection,3,2,1,3466354,0,0,1,1,2,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,40 km/hr,,,Metro,4,0,0,0
6/4/18,T20180006577,21.05.00,Collision with a fixed object,Yes,No,0,Thursday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-38.0014,CASEY,CASEY,Dark No street lights,145.35063,0,0,0,Non-Intersection,0,1,1,3466356,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,Not at intersection,Yes,0,Other injury accident,50 km/hr,,,Metro,1,0,0,1
6/4/18,T20180006581,03.45.00,Collision with a fixed object,Yes,No,0,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,2,0,No,3,-35.75634,GANNAWARRA,GANNAWARRA,Dark No street lights,143.37292,1,0,0,Non-Intersection,0,1,1,3466358,0,0,1,1,2,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Arterial Other,Arterial Other,Not at intersection,Yes,2,Serious injury accident,100 km/hr,C,C,Country,3,0,0,0
29/3/18,T20180006582,20.21.00,Collision with vehicle,Yes,No,0,Thursday,HEAD ON (NOT OVERTAKING),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.95926,DANDENONG,DANDENONG,Dark Street lights unknown,145.20684,1,0,0,Intersection,1,2,1,3466359,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,1
7/4/18,T20180006586,08.50.00,Collision with a fixed object,No,No,0,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,MELB_URBAN,MELB_URBAN,1,0,1,0,No,2,-37.95391,KINGSTON,KINGSTON,Day,145.06706,1,0,0,Non-Intersection,0,1,1,3466361,1,0,1,1,1,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Local Road,Local Road,T intersection,Yes,1,Serious injury accident,60 km/hr,,,Metro,2,0,0,0
7/4/18,T20180006588,10.15.00,Collision with vehicle,No,No,0,Friday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,2,0,2,0,No,2,-37.25892,MURRINDINDI,"MURRINDINDI,MURRINDINDI",Day,145.45696,2,0,0,Non-Intersection,2,2,1,3466362,0,0,2,2,2,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,100 km/hr,B,B,Country,4,0,0,1
7/4/18,T20180006590,11.10.00,Collision with a fixed object,No,No,0,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,1,0,0,0,No,1,-36.72093,BENDIGO,BENDIGO,Day,144.25857,1,0,0,Non-Intersection,0,1,1,3466363,0,0,0,1,0,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Local Road,Local Road,T intersection,Yes,1,Serious injury accident,50 km/hr,,,Country,1,0,0,0
11/4/18,T20180007000,17.30.00,Collision with vehicle,No,No,1,Wednesday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.78264,YARRA,YARRA,Dusk/Dawn,144.97766,1,0,0,Intersection,1,2,1,3466366,0,0,1,1,0,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
13/4/18,T20180007003,16.55.00,Collision with vehicle,Yes,No,0,Friday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.81186,WHITEHORSE,WHITEHORSE,Day,145.15754,2,1,1,Intersection,1,2,1,3466368,0,0,1,1,0,0,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
13/4/18,T20180007004,17.23.00,Collision with vehicle,Yes,No,0,Friday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.75351,BANYULE,BANYULE,Day,145.05226,0,0,0,Intersection,1,2,1,3466369,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Highway,"Arterial Highway,Local Road",T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,1
13/4/18,T20180007008,18.24.00,Collision with vehicle,Yes,No,1,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),MELB_URBAN,MELB_URBAN,1,0,1,0,No,1,-37.78113,YARRA,YARRA,Dark Street lights on,144.96421,0,0,0,Intersection,1,2,1,3466371,0,0,1,1,0,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Local Road,Local Road,Cross intersection,No,0,Other injury accident,40 km/hr,,,Metro,2,0,0,0
13/4/18,T20180007017,18.00.00,Collision with vehicle,Yes,No,0,Friday,HEAD ON (NOT OVERTAKING),RURAL_VICTORIA,RURAL_VICTORIA,4,0,3,0,No,6,-37.58028,WHITTLESEA,WHITTLESEA,Dusk/Dawn,145.10382,2,0,0,Non-Intersection,2,4,1,3466373,0,0,6,4,4,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,100 km/hr,C,C,Metro,8,0,0,1
13/4/18,T20180007019,15.00.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,1,0,0,0,No,1,-37.79985,YARRA,YARRA,Day,144.99299,2,1,1,Intersection,1,2,1,3466374,0,0,1,1,0,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Highway,"Arterial Highway,Arterial Other",Cross intersection,No,0,Other injury accident,Not known,,,Metro,2,0,0,0
14/4/18,T20180007028,02.50.00,Collision with vehicle,Yes,No,0,Friday,REAR END(VEHICLES IN SAME LANE),SMALL_TOWNS,SMALL_TOWNS,2,0,1,0,No,2,-37.00756,MOUNT ALEXANDER,MOUNT ALEXANDER,Dark No street lights,144.25003,3,0,0,Non-Intersection,2,2,1,3466377,0,0,2,2,2,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,110 km/hr,M,M,Country,4,0,0,2
8/3/18,T20180004445,08.15.00,Collision with vehicle,No,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,0,0,No,1,-37.74487,BANYULE,BANYULE,Day,145.06155,2,0,0,Intersection,1,2,1,3466379,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",T intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
7/3/18,T20180004451,20.45.00,Collision with vehicle,Yes,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.75613,MELTON,MELTON,Dark No street lights,144.73967,2,0,0,Non-Intersection,2,2,1,3466381,0,0,0,2,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Cross intersection,No,1,Serious injury accident,60 km/hr,,,Metro,3,0,0,0
8/3/18,T20180004456,10.44.00,Collision with vehicle,No,No,0,Thursday,HEAD ON (NOT OVERTAKING),MELB_URBAN,MELB_URBAN,4,0,1,1,No,1,-37.73537,NILLUMBIK,NILLUMBIK,Day,145.22249,5,0,0,Intersection,5,4,1,3466383,0,0,1,3,1,1,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Y intersection,No,0,Other injury accident,40 km/hr,,,Metro,6,0,0,0
8/3/18,T20180004461,10.20.00,Struck Pedestrian,No,No,0,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,MELB_URBAN,MELB_URBAN,1,1,1,0,No,1,-37.77498,MANNINGHAM,MANNINGHAM,Day,145.09192,1,0,0,Non-Intersection,1,1,1,3466385,1,1,0,1,0,1,0,0,0,Yes,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Fatal accident,70 km/hr,,,Metro,2,0,0,0
8/3/18,T20180004462,14.00.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-37.8685,HOBSONS BAY,HOBSONS BAY,Day,144.76184,2,0,0,Non-Intersection,2,2,1,3466386,0,0,1,1,1,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,No,0,Other injury accident,60 km/hr,M,M,Metro,3,0,0,1
8/3/18,T20180004464,12.45.00,Collision with vehicle,No,No,0,Thursday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,0,0,No,1,-37.70054,HUME,HUME,Day,144.89453,2,0,0,Non-Intersection,1,2,1,3466387,0,0,0,1,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Freeway,Freeway,Not at intersection,No,1,Serious injury accident,80 km/hr,M,M,Metro,2,0,0,1
8/3/18,T20180004469,15.10.00,Collision with vehicle,No,No,0,Wednesday,RIGHT THROUGH,MELB_URBAN,MELB_URBAN,2,0,2,0,No,1,-37.75393,MOONEE VALLEY,MOONEE VALLEY,Day,144.88948,0,0,0,Intersection,1,2,1,3466389,0,0,1,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,"Arterial Other,Local Road",Cross intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,1
2/3/18,T20180004471,18.00.00,Collision with vehicle,Yes,No,0,Friday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,0,0,No,1,-37.6624,WHITTLESEA,WHITTLESEA,Unk.,145.04719,2,0,0,Non-Intersection,1,2,1,3466391,0,0,1,2,0,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,Not known,,,Metro,2,0,0,0
12/3/18,T20180004891,18.00.00,Collision with a fixed object,Yes,No,0,Monday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,0,0,No,1,-36.67807,ALPINE,ALPINE,Day,146.89041,1,0,0,Non-Intersection,0,1,1,3466394,0,0,0,1,0,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,Yes,1,Serious injury accident,100 km/hr,B,B,Country,1,0,0,0
14/3/18,T20180004903,15.00.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),RURAL_VICTORIA,RURAL_VICTORIA,4,1,1,1,No,6,-38.3035,GLENELG,GLENELG,Day,141.5577,3,0,0,Non-Intersection,1,4,1,3466399,0,0,1,2,3,0,0,0,0,Yes,0,SOUTH WESTERN REGION,SOUTH WESTERN REGION,Arterial Other,Arterial Other,Not at intersection,No,4,Fatal accident,60 km/hr,C,C,Country,7,0,0,0
2/3/18,T20180004906,17.20.00,Collision with vehicle,Yes,No,0,Friday,REAR END(VEHICLES IN SAME LANE),LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,2,0,2,0,No,1,-36.75802,BENDIGO,BENDIGO,Day,144.29595,0,0,0,Non-Intersection,1,2,1,3466402,0,0,1,2,0,0,0,0,0,No,0,NORTHERN REGION,NORTHERN REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,60 km/hr,B,B,Country,2,0,0,1
14/3/18,T20180004908,06.30.00,Collision with vehicle,No,No,0,Tuesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,1,0,No,1,-38.02726,KINGSTON,KINGSTON,Dusk/Dawn,145.10184,1,0,0,Non-Intersection,1,2,1,3466403,0,0,1,2,0,0,0,0,0,No,0,METROPOLITAN SOUTH EAST REGION,METROPOLITAN SOUTH EAST REGION,Arterial Highway,Arterial Highway,Not at intersection,No,0,Other injury accident,60 km/hr,,,Metro,2,0,0,0
14/3/18,T20180004909,15.10.00,Collision with a fixed object,No,No,0,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,RURAL_VICTORIA,RURAL_VICTORIA,1,0,1,0,No,1,-37.31319,MITCHELL,MITCHELL,Day,145.05039,0,0,0,Non-Intersection,0,1,1,3466404,0,0,0,1,0,0,0,0,0,Yes,0,NORTHERN REGION,NORTHERN REGION,Local Road,Local Road,Not at intersection,Yes,1,Serious injury accident,100 km/hr,,,Country,1,0,0,0
21/3/18,T20180005324,06.35.00,Collision with vehicle,No,No,0,Wednesday,HEAD ON (NOT OVERTAKING),RURAL_VICTORIA,RURAL_VICTORIA,3,0,1,0,No,2,-36.41519,SHEPPARTON,SHEPPARTON,Dark No street lights,145.54729,2,0,0,Non-Intersection,1,3,1,3466406,0,0,0,3,0,0,0,0,0,Yes,0,NORTH EASTERN REGION,NORTH EASTERN REGION,Arterial Highway,Arterial Highway,Not at intersection,No,2,Serious injury accident,100 km/hr,A,A,Country,3,0,0,0
21/3/18,T20180005327,01.30.00,Vehicle overturned (no collision),Yes,No,0,Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),TOWNS,TOWNS,0,0,0,0,No,1,-37.29037,MITCHELL,MITCHELL,Dark Street lights on,144.95283,1,1,1,Non-Intersection,0,1,1,3466407,0,0,1,0,0,0,0,0,0,No,0,NORTHERN REGION,NORTHERN REGION,Local Road,Local Road,Not at intersection,No,0,Other injury accident,60 km/hr,,,Country,1,0,0,0
19/3/18,T20180005331,08.50.00,Collision with vehicle,Yes,No,0,Sunday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,3,0,4,0,No,1,-37.79199,MELBOURNE,MELBOURNE,Day,144.94571,0,0,0,Non-Intersection,4,3,1,3466408,0,0,1,3,2,0,0,0,0,No,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,Not at intersection,No,0,Other injury accident,Not known,,,Metro,5,0,0,0
21/3/18,T20180005338,13.10.00,Collision with vehicle,No,No,0,Wednesday,REAR END(VEHICLES IN SAME LANE),MELB_URBAN,MELB_URBAN,2,0,2,0,No,2,-37.65171,WHITTLESEA,WHITTLESEA,Day,145.02106,0,0,0,Non-Intersection,0,2,1,3466410,0,0,2,2,0,0,0,0,0,Yes,0,METROPOLITAN NORTH WEST REGION,METROPOLITAN NORTH WEST REGION,Arterial Other,Arterial Other,T intersection,No,0,Other injury accident,70 km/hr,,,Metro,2,0,0,0
